Data_Uploaded,Date_Uploaded,Monitored_By,Date_Monitored,Location,Replicate,Site,Species,Treatment,Prop_ID,Time_Period,Survivorship,Condition,Pests,Leaf_Color,RHMA_Height_1,RHMA_Height_2,RHMA_Epi_Length,LARA_Height_1,LARA_Height_2,Number_Branches,Leaves_Main,Leaves_Branches,Total_Leaves,Nodes_Main,Nodes_Branches,Total_Nodes,Notes,...29
SH,12/09/2024,"SS, AR",12/02/2024,5,2,OC,RHMA,C,RC-8,1,A,H/D,NA,NA,27.5,21,2.5,NA,NA,0,0,0,0,1,0,1,LCP; black spots?,NA
SH,12/09/2024,"SS, AR",12/02/2024,5,2,OC,RHMA,C,RC-7,1,A,D,NA,NA,29,23,1.5,NA,NA,0,0,0,0,1,0,1,LCP; black spots,NA
SH,12/09/2024,"SS, AR",12/02/2024,5,2,CP,RHMA,C,RC-29,1,A,H,NA,G,29,20.2,3.3,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,5,2,PR,RHMA,C,RC-49,1,A,D,NA,G,20,13,4,NA,NA,0,2,0,2,2,0,2,black spots,NA
SH,12/09/2024,"SS, AR",12/02/2024,5,2,CP,RHMA,C,RC-30,1,A,H,NA,G,29.2,20.9,5,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,5,2,PR,RHMA,C,RC-46,1,A,D,NA,G,27.5,20.5,6.2,NA,NA,0,2,0,2,2,0,2,black spots,NA
SH,12/09/2024,"SS, AR",12/02/2024,5,2,CP,RHMA,C,RC-27,1,A,H,NA,G,28.5,21.7,4.5,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,5,2,OC,RHMA,C,RC-9,1,A,D,NA,NA,31.6,24,2.1,NA,NA,0,0,0,0,1,0,1,black spots,NA
SH,12/09/2024,"SS, AR",12/02/2024,5,2,CP,RHMA,C,RC-26,1,A,D,NA,NA,28.4,21.2,3,NA,NA,0,0,0,0,1,0,1,LCP; black spots,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,MB,LARA,D,LD-27,1,D,NA,NA,NA,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,leaves fused,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,PR,LARA,D,LD-50,1,A,D,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,MB,LARA,D,LD-30,1,D,NA,NA,NA,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,PR,LARA,D,LD-49,1,A,H,NA,G,NA,NA,NA,6.6,1.5,0,2,0,2,NA,NA,0,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,VB,LARA,D,LD-8,1,D,NA,NA,NA,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,MB,LARA,D,LD-29,1,D,NA,NA,NA,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,VB,LARA,D,LD-9,1,D,NA,NA,NA,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,PR,LARA,D,LD-46,1,D,NA,NA,NA,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,MB,LARA,D,LD-26,1,D,NA,NA,NA,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,PR,LARA,D,LD-47,1,D,NA,NA,NA,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,MB,LARA,D,LD-28,1,A,W,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,VB,LARA,D,LD-7,1,D,NA,NA,NA,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,VB,LARA,D,LD-6,1,D,NA,NA,NA,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,PR,LARA,D,LD-48,1,D,NA,NA,NA,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,NA,NA
SH,12/11/2024,SH,12/11/2024,6,2,VB,LARA,D,LD-10,1,D,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,shell still on; no leaves,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,CP,RHMA,D,RD-27,1,A,H,NA,NA,20,14.5,2.5,NA,NA,0,0,0,0,1,0,1,LCP,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,OC,RHMA,D,RD-7,1,A,H,NA,NA,19.5,16.5,3,NA,NA,0,0,0,0,1,0,1,LCP,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,PR,RHMA,D,RD-48,1,A,H,NA,G,21.5,15,3.6,NA,NA,0,2,0,2,3,0,3,freak; leaves curled,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,OC,RHMA,D,RD-6,1,A,H,NA,G,22,17.7,5,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,OC,RHMA,D,RD-8,1,A,H,NA,NA,27.5,22.7,2,NA,NA,0,0,0,0,1,0,1,LCP,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,OC,RHMA,D,RD-9,1,A,H,NA,G,23,18.2,3,NA,NA,0,2,0,2,1,0,1,LCP,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,PR,RHMA,D,RD-49,1,A,H,NA,G,22.3,17.1,3.9,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,PR,RHMA,D,RD-47,1,A,H,NA,G,27,19.5,3.3,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,CP,RHMA,D,RD-26,1,A,H,NA,NA,20,15,2.5,NA,NA,0,0,0,0,1,0,1,LCP,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,CP,RHMA,D,RD-28,1,A,H,NA,G,20.2,16.5,4.5,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,CP,RHMA,D,RD-29,1,A,H,NA,NA,20,13.2,2.5,NA,NA,0,0,0,0,1,0,1,LCP,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,OC,RHMA,D,RD-10,1,A,H,NA,NA,26,21.3,1.9,NA,NA,0,0,0,0,1,0,1,LCP,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,PR,RHMA,D,RD-46,1,A,H,NA,G,19,14.3,3.5,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,PR,RHMA,D,RD-50,1,A,H,NA,G,27.8,23.5,5.3,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,"SS, AR",12/02/2024,6,2,CP,RHMA,D,RD-30,1,A,H,NA,NA,20.1,14,2.6,NA,NA,0,0,0,0,1,0,1,LCP,NA
SH,12/09/2024,SH,12/02/2024,7,2,PR,RHMA,B,RB-49,1,A,H,NA,G,25.8,23,4.5,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,SH,12/02/2024,7,2,CP,RHMA,B,RB-30,1,A,H,NA,G,17.3,14.1,6.9,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,SH,12/02/2024,7,2,PR,RHMA,B,RB-46,1,A,H,NA,G,22.6,19.7,5.5,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,SH,12/02/2024,7,2,OC,RHMA,B,RB-10,1,A,H,NA,NA,29.2,26,1.7,NA,NA,0,0,0,0,1,0,1,NA,NA
SH,12/09/2024,SH,12/02/2024,7,2,PR,RHMA,B,RB-47,1,A,H,NA,G,22.1,20,4.4,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,SH,12/02/2024,7,2,PR,RHMA,B,RB-48,1,A,H,NA,G,21.4,19.4,8.5,NA,NA,0,4,0,4,3,0,3,NA,NA
SH,12/09/2024,SH,12/02/2024,7,2,CP,RHMA,B,RB-28,1,A,D,NA,G,21.6,18,4.5,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,SH,12/02/2024,7,2,CP,RHMA,B,RB-27,1,A,H,NA,G,23.9,21.3,5.2,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,SH,12/02/2024,7,2,CP,RHMA,B,RB-29,1,A,H,NA,G,21.2,17.6,3.1,NA,NA,0,2,0,2,2,0,2,LCP,NA
SH,12/09/2024,SH,12/02/2024,7,2,CP,RHMA,B,RB-26,1,A,H,NA,G,25.2,21.9,1.5,NA,NA,0,1,0,1,2,0,2,NA,NA
SH,12/09/2024,SH,12/02/2024,7,2,OC,RHMA,B,RB-6,1,A,H,NA,G,26,22.8,1.8,NA,NA,0,0,0,0,1,0,1,NA,NA
SH,12/09/2024,SH,12/02/2024,7,2,OC,RHMA,B,RB-9,1,A,H,NA,G,25,22,4.1,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,SH,12/02/2024,7,2,PR,RHMA,B,RB-50,1,A,H,NA,G,28.9,25.2,3.5,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,SH,12/02/2024,7,2,OC,RHMA,B,RB-8,1,A,H,NA,G,23.2,20.1,2.2,NA,NA,0,0,0,0,1,0,1,LCP,NA
SH,12/09/2024,SH,12/02/2024,7,2,OC,RHMA,B,RB-7,1,A,H,NA,G,24.5,21.1,5.4,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/09/2024,SH,12/02/2024,7,2,MB,LARA,B,LB-26,1,A,H,NA,NA,NA,NA,NA,1,-1.9,0,0,0,0,0,0,0,shell still on; no leaves,NA
SH,12/09/2024,SH,12/02/2024,7,2,MB,LARA,B,LB-27,1,D,W,NA,NA,NA,NA,NA,-,-,0,0,0,0,0,0,0,not sprouted; no roots,NA
SH,12/09/2024,SH,12/02/2024,7,2,VB,LARA,B,LB-6,1,D,-,NA,NA,NA,NA,NA,-,-,0,0,0,0,0,0,0,brown root,NA
SH,12/09/2024,SH,12/02/2024,7,2,VB,LARA,B,LB-7,1,A,H,NA,NA,NA,NA,NA,-,-,0,0,0,0,0,0,0,NA,NA
SH,12/09/2024,SH,12/02/2024,7,2,MB,LARA,B,LB-28,1,D,W,NA,NA,NA,NA,NA,-,-,0,0,0,0,0,0,0,not sprouted; no roots,NA
SH,12/09/2024,SH,12/02/2024,7,2,VB,LARA,B,LB-9,1,A,H,NA,NA,NA,NA,NA,2.5,0.1,0,0,0,0,0,0,0,shell still on; no leaves,NA
SH,12/09/2024,SH,12/02/2024,7,2,PR,LARA,B,LB-50,1,A,W,NA,NA,NA,NA,NA,1.2,-1.4,0,0,0,0,0,0,0,no leaves,NA
SH,12/09/2024,SH,12/02/2024,7,2,PR,LARA,B,LB-49,1,A,H,NA,G,NA,NA,NA,4,0.9,0,2,0,2,1,0,1,NA,NA
SH,12/09/2024,SH,12/02/2024,7,2,MB,LARA,B,LB-29,1,A,P,B,G,NA,NA,NA,3.7,0.1,0,4,0,4,2,0,2,NA,NA
SH,12/09/2024,SH,12/02/2024,7,2,PR,LARA,B,LB-46,1,A,H,NA,G,NA,NA,NA,5.1,2,0,2,0,2,1,0,1,NA,NA
SH,12/20/2024,SH,12/02/2024,7,2,VB,LARA,B,LB-10,1,A,H,NA,NA,NA,NA,NA,-,-,0,0,0,0,0,0,0,not sprouted; no roots,NA
SH,12/20/2024,SH,12/02/2024,7,2,PR,LARA,B,LB-47,1,A,H,NA,G,NA,NA,NA,4.5,1.6,0,2,0,2,1,0,1,NA,NA
SH,12/20/2024,SH,12/02/2024,7,2,PR,LARA,B,LB-48,1,A,H,NA,G,NA,NA,NA,4.6,2,0,4,0,4,2,0,2,NA,NA
SH,12/20/2024,SH,12/02/2024,7,2,VB,LARA,B,LB-8,1,A,H,NA,NA,NA,NA,NA,3,0.3,0,0,0,0,0,0,0,not sprouted; no leaves,NA
SH,12/20/2024,SH,12/02/2024,7,2,MB,LARA,B,LB-30,1,A,H,NA,NA,NA,NA,NA,-,-,0,0,0,0,0,0,0,not sprouted; no roots,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,VB,LARA,A,LA-13,1,A,H,NA,NA,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,not sprouted; no roots,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,PR,LARA,A,LA-51,1,DY,P,B,NA,NA,NA,NA,4,0.2,0,0,0,0,0,0,0,epicotyl brown; bites on stem,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,VB,LARA,A,LA-14,1,A,H,NA,G,NA,NA,NA,11.5,7.5,0,4,0,4,3,0,3,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,VB,LARA,A,LA-12,1,A,H,NA,NA,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,PR,LARA,A,LA-55,1,A,H,NA,G,NA,NA,NA,7,2,0,-4,0,-4,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,MB,LARA,A,LA-34,1,A,UH,A,G,NA,NA,NA,9,4.7,0,6,0,6,3,0,3,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,MB,LARA,A,LA-35,1,A,H,NA,G,NA,NA,NA,7.6,4.6,0,4,0,4,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,PR,LARA,A,LA-52,1,A,D,NA,G,NA,NA,NA,3.5,0.4,0,2,0,2,1,0,1,holes in leaves,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,VB,LARA,A,LA-15,1,A,UH,A,G,NA,NA,NA,7.2,3.3,0,4,0,4,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,MB,LARA,A,LA-32,1,A,H,NA,G,NA,NA,NA,7.3,4,0,4,0,4,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,PR,LARA,A,LA-53,1,A,H,NA,NA,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,MB,LARA,A,LA-31,1,A,D,NA,G,NA,NA,NA,5.2,2.5,0,4,0,4,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,VB,LARA,A,LA-11,1,A,H,NA,NA,NA,NA,NA,1.5,-1,0,0,0,0,0,0,0,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,PR,LARA,A,LA-54,1,A,UH,A,G,NA,NA,NA,7.3,3.4,0,6,0,6,3,0,3,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,MB,LARA,A,LA-33,1,A,UH,A,G,NA,NA,NA,7.1,4.7,0,4,0,4,2,0,2,plumule broken,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,PR,RHMA,A,RA-53,1,A,H,NA,G,20.3,16.2,7,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,CP,RHMA,A,RA-32,1,A,H,NA,G,14.8,12,3.9,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,CP,RHMA,A,RA-33,1,A,H,NA,G,18.2,14.6,5.9,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,PR,RHMA,A,RA-51,1,A,UH,NA,G,27.6,23.8,5.8,NA,NA,0,2,0,2,2,0,2,curled leaves; LCP,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,OC,RHMA,A,RA-13,1,A,H,NA,G,34.2,30.8,10.3,NA,NA,0,2,0,2,2,0,2,LCP,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,PR,RHMA,A,RA-54,1,A,W,NA,G,25.8,22.6,6.9,NA,NA,0,2,0,2,2,0,2,LCP,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,OC,RHMA,A,RA-14,1,A,H,NA,G,22.5,19.3,5.9,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,OC,RHMA,A,RA-11,1,A,H,NA,G,26.7,25.1,8.3,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,PR,RHMA,A,RA-55,1,A,D,NA,G,22.5,18.4,7,NA,NA,0,2,0,2,2,0,2,leaf spots,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,OC,RHMA,A,RA-15,1,A,H,NA,G,25.7,22.1,6.4,NA,NA,0,2,0,2,2,0,2,brown oval on propagule near base,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,OC,RHMA,A,RA-12,1,A,H,NA,G,22.3,18.8,7.8,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,PR,RHMA,A,RA-52,1,A,D,NA,G,27.4,23.1,9.1,NA,NA,0,2,0,2,2,0,2,brown spots; LCP,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,CP,RHMA,A,RA-31,1,A,D,NA,G,18.1,15.1,5.3,NA,NA,0,2,0,2,2,0,2,brown spots,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,CP,RHMA,A,RA-34,1,A,H,NA,G,21.1,18.3,4.7,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,8,3,CP,RHMA,A,RA-35,1,A,D,NA,B,24.8,20.7,5.7,NA,NA,0,2,0,2,2,0,2,brown spots,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,CP,RHMA,B,RB-34,1,A,H,NA,G,20,16.8,5.6,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,CP,RHMA,B,RB-35,1,A,H,NA,G,21.7,17.5,4.8,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,OC,RHMA,B,RB-11,1,A,H,NA,G,25.5,22.7,1.6,NA,NA,0,0,0,0,1,0,1,LCP,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,PR,RHMA,B,RB-51,1,A,H,NA,G,20.9,17.7,5.8,NA,NA,0,2,0,2,2,0,2,brown spots; curled leaves,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,PR,RHMA,B,RB-52,1,A,H,NA,G,21.1,17.6,5.3,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,PR,RHMA,B,RB-53,1,A,H,NA,G,23.3,20.8,6.3,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,CP,RHMA,B,RB-32,1,A,H,NA,G,17.3,14.9,6.1,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,OC,RHMA,B,RB-13,1,A,H,NA,G,24.2,21,4.8,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,PR,RHMA,B,RB-54,1,A,UH,NA,G,24.1,21.1,4.6,NA,NA,0,2,0,2,2,0,2,curled leaves,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,CP,RHMA,B,RB-31,1,A,H,NA,G,21.5,18.2,3.1,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,OC,RHMA,B,RB-14,1,A,H,NA,G,28.6,25.2,4,NA,NA,0,0,0,0,1,0,1,LCP,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,PR,RHMA,B,RB-55,1,A,H,NA,G,24.6,21.9,7.1,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,OC,RHMA,B,RB-15,1,A,H,NA,G,21.2,17.6,4.1,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,OC,RHMA,B,RB-12,1,A,H,NA,G,24.2,20.8,4.7,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,CP,RHMA,B,RB-33,1,A,H,NA,NA,33.4,30.6,2,NA,NA,0,0,0,0,1,0,1,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,MB,LARA,B,LB-33,1,D,-,-,-,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,VB,LARA,B,LB-14,1,A,H,NA,G,NA,NA,NA,3.6,1.4,0,4,0,4,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,PR,LARA,B,LB-53,1,A,H,NA,G,NA,NA,NA,4.6,2.6,0,4,0,4,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,MB,LARA,B,LB-34,1,D,-,-,-,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,brown root,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,VB,LARA,B,LB-11,1,D,-,-,-,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,no root,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,MB,LARA,B,LB-31,1,D,-,-,-,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,brown roots,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,PR,LARA,B,LB-54,1,A,H,NA,G,NA,NA,NA,3.2,0.1,0,2,0,2,1,0,1,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,PR,LARA,B,LB-52,1,A,H,NA,NA,NA,NA,NA,2.1,-0.1,0,0,0,0,0,0,0,shell on,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,VB,LARA,B,LB-13,1,A,H,NA,G,NA,NA,NA,1.2,-1.3,0,0,0,0,0,0,0,shell on,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,VB,LARA,B,LB-15,1,D,-,-,-,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,no roots,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,MB,LARA,B,LB-32,1,A,H,NA,NA,NA,NA,NA,0.5,-1.5,0,0,0,0,0,0,0,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,MB,LARA,B,LB-35,1,D,-,-,-,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,no roots,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,PR,LARA,B,LB-55,1,A,H,NA,G,NA,NA,NA,4.8,1.2,0,2,0,2,1,0,1,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,PR,LARA,B,LB-51,1,A,H,NA,G,NA,NA,NA,4.5,1,0,4,0,4,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,9,3,VB,LARA,B,LB-12,1,D,-,-,-,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,no roots,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,MB,LARA,D,LD-23,1,A,P,B,G,NA,NA,NA,4,-0.2,0,4,0,4,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,VB,LARA,D,LD-5,1,A,W,NA,G,NA,NA,NA,6.5,2.8,0,4,0,4,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,MB,LARA,D,LD-21,1,D,-,-,-,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,MB,LARA,D,LD-24,1,A,H,NA,G,NA,NA,NA,5.6,0.6,0,4,0,4,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,PR,LARA,D,LD-44,1,A,H,NA,G,NA,NA,NA,3.4,-0.9,0,2,0,2,1,0,1,black spots; curled under leaves,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,MB,LARA,D,LD-22,1,D,-,-,-,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,VB,LARA,D,LD-3,1,A,D,NA,G,NA,NA,NA,3,-1.5,0,4,0,4,2,0,2,brown spots,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,PR,LARA,D,LD-45,1,D,-,-,-,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,brown roots,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,PR,LARA,D,LD-43,1,D,-,-,-,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,brown roots,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,MB,LARA,D,LD-25,1,A,P,B,NA,NA,NA,NA,2.5,-2.7,0,-,0,#VALUE!,-,0,#VALUE!,shell on with hole,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,VB,LARA,D,LD-2,1,A,D,NA,G,NA,NA,NA,3.5,-1.5,0,2,0,2,1,0,1,spots on leaves,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,VB,LARA,D,LD-4,1,A,H,NA,G,NA,NA,NA,5.6,1.6,0,4,0,4,2,0,2,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,VB,LARA,D,LD-1,1,D,-,-,-,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,no roots,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,PR,LARA,D,LD-41,1,D,-,-,-,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,brown roots,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,PR,LARA,D,LD-42,1,D,-,-,-,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,brown roots,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,CP,RHMA,D,RD-23,1,DY,W,NA,NA,24.6,21,1.3,NA,NA,0,0,0,0,1,0,1,brown top,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,PR,RHMA,D,RD-41,1,A,H,NA,G,18.3,13,1.4,NA,NA,0,0,0,0,1,0,1,NA,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,PR,RHMA,D,RD-43,1,A,H,NA,G,25.4,22.1,1.7,NA,NA,0,2,0,2,2,0,2,LCP,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,OC,RHMA,D,RD-5,1,A,H,NA,G,20.2,15.2,4.5,NA,NA,0,2,0,2,2,0,2,LCP,NA
SH,12/20/2024,"SH, LS",12/02/2024,10,1,CP,RHMA,D,RD-24,1,A,P,B,G,16.2,13.9,4.1,NA,NA,0,2,0,2,2,0,2,bite on stem,NA
